square_feet,bedrooms,bathrooms,age_years,lot_size,garage_spaces,neighborhood_score,price
2471.178432175374,4,2,44.507056869800735,4736.860966908753,1,5.9474552964697995,556097.8318189486
3263.979369915555,2,3,35.386067513376375,5439.660958238574,2,4.754478510781318,612211.613965372
1490.6272879898982,5,3,3.1101613082351376,8647.593368440546,0,8.899744643763624,576843.9179001661
2793.249522620801,3,2,7.365152213948517,2959.128747781697,0,2.835951432484486,674669.6226965496
1073.1118879800576,1,3,0.3920795385958409,7879.406779159153,3,8.438181485429645,412455.99338471703
965.3815077395446,1,1,31.54608951145817,6251.639313514443,2,6.019198220669074,381751.56392903475
2500.334821018074,4,1,22.383671270520917,4303.56274140794,1,1.4914927289212214,610164.7127245716
2530.032389152341,2,2,6.713742545113776,5942.556676262597,3,9.74660771192936,637524.3125063443
2839.775684794261,4,1,47.896706052838525,4399.536558216181,2,5.6135371969287995,610159.5103133754
3123.492267912517,3,2,26.482986197280994,6768.655641906448,3,3.617891688084242,801249.9730338531
3922.726654280111,4,2,12.094664705644458,5470.751382841954,1,5.224661577903323,901727.881123957
2452.1611145638253,1,1,25.03017855773538,3315.24423263103,3,8.720720051657402,559959.0353986078
1833.4607134119872,1,3,33.98101663675539,2932.664596445574,3,3.7441281194655716,438220.1944520217
3344.595823259852,5,1,3.811960898678224,6373.565456577041,3,2.734087568380303,820301.9976218763
1666.6632040386376,5,1,13.7351907523946,9219.304266288827,2,2.1616412223779333,534942.1699786693
2204.7085462580353,3,2,40.34827454419968,4751.661492461484,1,3.6807345855119014,410692.54541652964
1051.060420295251,2,2,22.983243520133062,7864.000857780986,0,8.020432783360391,502543.6440253699
881.122378929464,4,2,27.328857101614744,7269.290839518136,2,5.244637286757355,414192.9874251283
3880.4749269693602,3,2,21.640800110473464,9452.439314475847,0,3.04733443324186,858458.0673915517
3475.1363856390585,5,3,2.194997132150256,8567.848138393127,0,2.4956649964877426,857141.8824540827
3027.1174594998333,4,3,8.287488991007796,6532.842071243704,2,3.994565288593412,731038.0480621341
2108.6494221256635,5,3,22.277081937094543,7256.2439858728585,2,9.45931935597138,647306.0620358074
1354.5418242267065,4,2,10.459273270396391,9187.09173267228,1,4.087240413310219,434600.1083767715
1300.5985365474753,2,2,2.4989514329839366,5196.150276695478,1,9.893116683591717,585373.288703732
1600.777274126705,3,2,42.182483202591186,4614.35764686222,3,5.367074101888205,387004.9717707668
2557.525327059586,4,3,49.05962645820579,2086.4886690815706,0,2.612475264611358,492838.49496403977
3086.7069526401997,1,2,39.65714369983697,8612.408593531713,1,9.020260826141584,652904.185343061
2912.63160549674,1,1,42.68924608523335,8407.845603226919,3,5.143198358213442,690714.4827199996
1695.7884702270171,4,1,12.098856515852269,2835.6361448012112,1,7.38704209154072,501187.5793711965
3855.568898122221,4,2,48.031348775659986,6614.859049061602,2,9.853404248882367,765881.459100518
3161.2701334264593,4,1,9.846285222671419,5711.853585335099,1,1.451578152879766,786591.2942242429
2573.932968036482,1,1,47.571490518091615,2949.672764072892,0,1.8702510380881043,501344.9783397326
2757.506387949927,1,3,49.74096469829755,9844.545816485788,1,7.484110673164806,651931.7881873986
2142.7201997689276,4,2,35.586140287302435,3717.5670997068437,0,3.536425029659248,550880.2575946411
1592.7391664037038,5,2,49.0571865895911,2537.8734407244892,2,2.6587125725508916,549186.8940804952
1939.112571684037,5,3,28.476988978355184,6758.779036015277,0,1.3542569183775655,662526.7274997414
3225.107553485981,2,1,12.977089158804517,7910.933417064261,1,1.1966204078758162,673568.6237651451
846.0591636152187,3,1,21.849794283281042,2259.5475683774957,3,7.970370428078118,431850.8634404439
1171.432449622132,5,2,29.678046768939296,7269.741109816177,2,2.20990084632595,469264.0987231778
947.2084544696088,1,1,3.6540781013507493,6258.335007611636,1,5.209485543740358,393358.6805694454
930.3321674207044,5,3,31.117163230862303,2826.1200710003873,2,6.453071336615347,318228.5144622952
3537.473868835223,2,3,49.058891838114725,3380.1910155708965,2,4.855166205119616,687061.7495609514
3051.7051500160755,2,2,9.505382489186381,6543.794378528644,1,1.243959871026098,649761.5711476273
2317.3562530794406,3,3,39.62975581441916,4370.860908106307,1,8.05151352329118,608713.0437752623
1113.0693140832047,5,3,45.39493968898097,9506.525829210528,3,1.0946190208748814,505262.8961511387
2373.1708003738636,1,2,47.18507964101104,8549.921835872407,2,7.857009049397356,452665.40682895266
2315.1096664978104,1,3,48.00678022027236,9868.537652109304,2,9.039740444093104,579035.2250754719
1354.2459837120487,4,3,26.072981936073596,4077.366711603312,1,4.8955592895145505,507335.4724879785
2188.3252775615138,1,3,48.865395399575185,9757.789062383818,0,5.8198822578801845,512861.3546326436
2075.215150071595,3,1,37.86551035672194,5449.8709583324635,1,5.292850533558884,537967.3962985326
2770.7203137670926,3,2,8.083571811848095,4780.150362510038,2,4.502877567610949,697315.068285877
2832.29968277646,1,2,23.8450053233985,2402.796215754826,1,8.986820818333243,623200.0196165177
944.9728312705424,1,2,35.9165587686002,2422.122062876821,3,9.045401596029915,305795.2868588839
1998.760366804708,4,1,12.367015790954166,7536.090047573238,0,4.022347281773811,504723.62011661375
2802.7517302855567,1,1,32.03075917744437,5663.431955472223,1,6.535627786132282,534587.1923020771
2410.036027456281,4,2,33.33002395233096,3812.1730082888457,3,9.342168059312778,655145.5523159986
3540.7674918026314,4,1,8.134987190428294,6911.762450601861,2,9.658526490472164,848228.3191238616
2907.819621180624,1,2,28.254265622637813,4022.864946000889,1,5.580631363798428,600870.6059804576
1321.390166660575,2,1,38.581345548930386,6621.054034755381,2,5.075423247558941,366438.9883704563
1025.8199916813755,2,3,24.944783226797096,4873.669975861523,3,3.508248843356732,370001.93399997347
2855.74169026021,4,3,0.6051558388053713,8588.417812894553,2,9.629846858713691,858529.9440083416
884.8361937331898,1,2,0.45192345396460887,8565.569286134234,3,2.2853287402558062,392141.71462126926
2674.4818600750823,2,1,17.851467198500607,5818.8031849792105,3,6.218466184429525,572696.4717211224
3808.736772559864,1,1,46.3097034215891,4806.552874680125,3,3.54295240766775,746653.98860295
2641.517369202813,1,3,11.433838980180438,4900.478372472757,1,3.5110746131301696,604676.2510172036
2042.1437638608702,1,3,31.718184443584356,8445.716205345743,2,4.644717286385696,537135.7374539865
2858.5222990155303,5,1,11.103793534666028,4625.435862380897,2,9.989136422340891,818149.7138384865
2266.4092495728532,1,1,16.08349948297743,3672.4749896547683,0,1.4946967615583986,485964.5943067875
2545.9737258109917,5,1,42.4021044800742,2677.5067350024547,0,6.206876363831783,584360.4827366201
3812.6873880848807,4,1,36.443072113497344,5733.544967075268,0,1.7431494223174946,701121.9862031612
2035.5284409624776,2,1,4.769963865660531,5857.056791358735,0,2.3906874699146705,510329.8710586633
3875.8098042365255,2,1,21.43510104932168,8727.269683223258,2,4.956066475956089,856030.6000092786
3697.1220542594037,2,2,1.4584881822632234,3769.9095715685116,3,5.594141182117972,739552.4467085971
1426.5316313257485,2,1,24.04450733015045,5047.930189347199,3,3.329131675280716,428057.9449642224
1021.9561628005295,2,3,33.121700585053404,8467.245911149526,1,3.8481141778697454,391002.606883057
1122.4896044077652,2,2,5.925131179907578,8588.988885991788,3,1.7827031823033974,453390.95585215645
858.3098420849591,2,1,14.444246945458284,5076.888607830146,2,3.7289780545982545,396129.70370603213
1102.2174744189708,4,3,19.891831275107847,5672.992186293447,2,9.699025954424897,492495.93599011493
2985.621674932342,1,2,45.976551232802485,4426.287126794263,2,9.502366435052336,691568.4471352729
1027.8036750727329,3,3,49.662750771148204,9460.439027354496,1,4.013904611232865,334839.487268621
1820.7220169400362,5,1,2.2455649497807926,2949.1501259326424,0,6.137685426508854,550593.3293942319
3503.6009951022547,3,1,38.0503961747696,9469.99538401176,3,9.1863585199985,799294.4426754063
874.4701943546428,3,1,18.58620332011716,7470.931614682746,2,1.0556544037680702,315522.9859908759
3406.2991442845946,1,1,19.622909311474,6252.57722149385,2,8.296152133038326,778520.3360044386
1701.9352792748798,1,2,37.71324866735114,2261.272486275967,0,9.535325975100271,516386.8145874316
1178.1274483893,1,2,45.921321607270436,5804.769534576066,2,1.8219316090020135,321183.5237104333
3029.5589291652823,2,3,47.54642972512742,5261.984840021858,3,2.4530291742962893,664477.0286099258
2812.6171096956286,4,1,28.856129301916038,3289.7504958009804,1,9.646716724942198,654537.3202239994
3607.9104432865693,2,3,17.85605796502514,7251.276828005255,2,5.837861292763117,776497.2918114444
3152.2273401724347,4,2,39.377454292938964,9769.207258946286,3,1.1277697102455133,646372.0996905768
3371.1389772315156,4,1,12.550069163115014,6497.510488516201,2,3.3186879888717624,741850.5789332498
1702.5106322281808,3,1,28.20370144167589,7718.026211551566,0,5.0494930684197366,406799.0003609031
1367.8065400951132,3,2,17.92892307624366,2547.6036205281343,2,7.236180199222909,526175.1759661314
3201.9672052507467,4,2,32.83155368539381,5341.3359665359585,2,7.5984434032311965,730282.065402178
3381.871165655245,4,2,12.019945644675346,2930.8678813159668,1,9.958793616329105,765047.4640013827
3969.6164544021544,2,2,9.579647286741288,6902.366684292083,0,3.5876007944538313,877702.5356414209
2120.376566116565,2,2,45.91195433377185,9507.857265713235,0,5.843980916816277,464443.49834836036
1990.457874536906,3,1,5.090184147476845,7294.221859773108,1,5.799911930736445,536986.8892367679
3284.52147437439,1,2,25.297895386746582,2614.424386515372,2,4.650807335025138,664884.3243853758
1890.5713288096572,4,1,11.042639148150446,4837.329639880663,3,2.522457044581782,598924.4522180372
3778.423441931407,2,1,1.9464981662833725,6405.307035526812,0,9.797109068654583,855993.3879141249
3546.920805897638,3,2,1.8009409145713196,5225.662049066017,0,8.679854679999274,826508.3900719536
2172.780887600059,2,2,8.761088605291366,8669.152083801378,2,5.4849972546481345,616417.3498024814
3202.7874169327915,4,1,43.338517725300015,8517.368037679913,2,6.429208804156268,746072.5942632379
3214.5371970709834,4,2,14.123937198851333,6894.648160825772,0,3.045349482036961,758188.5794378502
1129.9963802749844,5,2,47.52295852876479,4987.663561061642,2,5.894083633525722,352301.9800231163
3688.1693013746135,1,2,29.08111464945968,4042.690990105953,3,7.254731198093283,754067.6928804562
2416.807591833143,5,3,21.830709488438305,2846.9945457050344,0,5.636503255479299,566827.748586654
3444.6638915447734,3,1,29.00444173347273,4839.181467892433,3,9.912566535264471,765699.4747650584
1824.1587232979575,2,3,25.834919261313388,5305.380137661756,3,6.502074906229535,498485.74880541995
3665.6743311878417,3,2,37.93881268786626,7406.583400832589,2,4.338763413329522,906702.2565165603
2045.445371949322,4,3,14.124803298642613,7265.2785943805875,3,7.949368248542543,643972.107194046
834.6804847369548,5,2,17.65251958001512,2560.8651171300558,2,2.5341626042347785,307964.51942990796
3697.2223245416435,5,3,44.704715126662535,5162.074523449262,1,4.4606423233563985,787388.8647453499
1092.1173657156273,5,2,47.322825657520276,3454.2309377388956,2,4.122630553398272,400295.3529685782
1821.8036402893276,3,3,44.62791137432372,3254.5016425344456,3,4.886263855969995,559659.2563075724
3840.198294562576,4,3,20.97239969786568,8618.417197897968,1,8.036018433358537,865976.5889374915
3841.9428702001796,2,3,39.01827515034408,2335.3217337300603,2,5.357557289470667,674274.4853128107
2635.0012419945156,2,1,23.81678666505494,5353.463007216971,3,8.146130052393666,667723.7438747546
2821.879078943358,3,3,24.87699260730511,3345.6292461321455,0,6.1884001282587935,573896.2344345264
2235.025670330623,5,1,10.234005452864197,9034.641725427791,0,4.0786249119179985,618717.6093823586
1738.2744694338066,1,2,29.556515162925823,6456.324106200281,2,8.289808693151251,464759.4003414287
1851.726545183731,3,3,9.306794887667397,3851.0450910147842,2,3.1446070349778243,534897.2054222564
2952.059059446523,3,2,16.57823495335969,6019.418297331011,0,3.0194468181981593,709402.0289282768
3207.598494200576,4,2,42.75151008099676,7851.890877624926,3,5.540526316493522,707676.5802124903
3333.0529399227153,2,3,10.353790460542761,9664.94407135547,3,3.3476432136588,793951.5542408325
3326.778056942572,3,1,3.557914258671641,3763.568033963352,3,1.0817833145609468,739231.9592890113
1091.859529755809,3,3,3.450379630640815,9089.45417703476,2,6.834677745689214,514425.9985768228
2382.1449750482607,5,2,47.03922602515539,9474.432913339922,1,5.5998443932515825,630878.2040419815
984.1880320532617,5,2,25.34602189809173,9331.36435625653,1,5.009660330438451,477098.3949876923
2558.4924234359537,1,3,20.470603590850917,7083.314854895279,1,9.702716631564838,679371.3635225552
2212.8976043948064,4,1,40.543929050395924,7038.565235477661,1,6.140792655666223,576568.1039740852
3640.6533848265594,1,1,41.7912963955258,5225.685065470582,1,8.770884200104462,726305.9627636214
1922.9280401666517,5,2,16.60955165578023,8019.183058430303,2,2.2550521258464418,517576.0355896486
1174.6144525683387,2,2,34.68090287368976,6250.352146807455,2,6.122858168164849,392459.55940505414
1257.5733825690747,5,1,38.55614079259433,7419.504569826356,1,8.811816640578126,478753.23210140725
3236.834021495911,4,3,32.73253434329773,5427.663230790364,2,6.247951815519082,787023.4856518129
2778.2978026120354,5,2,7.579753740004969,7851.971712345113,2,7.4621276031430135,732797.9793392718
1123.5925635929289,4,1,43.79415417585285,8595.772140836392,1,4.348392110309867,360698.29440271464
1069.1417795679918,4,2,26.954727636800435,3171.490052822529,3,1.8320456533335996,358631.9066923113
3043.101220669184,4,3,14.123621318500184,8663.437724593823,2,5.121102656143643,812278.525984601
1032.8416203654192,4,1,21.261409271884695,6322.372254322458,3,4.550314517549718,475072.77238822705
3429.9521897291397,4,2,1.878554519945369,8757.327272721795,2,8.803541641410526,851953.6949891708
3059.975126900788,2,3,6.3933400611208775,5450.413650728116,2,3.1959577211722503,767091.6297073714
1060.3160980540792,1,2,38.277337525793044,5032.32388306428,1,9.700608047815972,347493.0091844782
1071.480685072614,3,3,0.0005817377683070557,9320.485860137778,2,9.623243078240465,520827.72441981384
3957.2466512037613,1,3,20.82829142411461,4009.3541403872105,0,3.2286847876429485,762598.1686835234
1997.666546419585,4,1,26.125509054279423,8753.698602289145,0,4.132467599295884,587928.8561038577
1986.054870614051,2,3,2.7317210000486147,5872.164580075233,1,9.060001667864965,607745.3335714411
3400.958615224008,5,2,48.653908148616644,6112.763540410077,3,9.699599988064968,896252.8827131754
3831.1954476283477,2,3,11.306266562483597,4467.746251915873,3,4.990951925524397,794087.7740161994
3955.203404233187,4,3,15.209935981814043,6584.337604952126,3,3.8889734107680805,929053.9668762104
3210.8101928286133,2,1,15.197125612751366,4601.68957020969,0,5.734846119263878,654458.3535066299
2004.0306736989305,2,3,11.520833105867496,2314.1553139332186,3,7.189922857291613,508189.75291946274
1067.20229343574,4,3,0.0736911043155708,4175.9888427548485,3,3.461270638374818,473455.84657440387
3286.8701309677976,2,2,36.467239704399816,2051.0323472527252,1,7.6282585715716555,665615.2805371071
2586.893599154576,3,1,48.34227498996427,9826.838296454853,3,1.4649162140317693,747851.1316809698
2157.510429590324,3,1,11.214674164252253,9725.97767855798,0,1.443650434879748,571467.9542858625
3700.3340323031553,2,1,33.15235959017112,5161.24237977844,0,4.476589346309908,661231.8197202308
1155.8319433796842,5,3,37.094816347935755,7826.966834717168,0,4.181258728546485,457011.65667570446
2376.4003337307495,4,1,42.421268954526234,4766.4487872834,1,3.8406989383043704,439753.4928375973
836.331663255741,3,3,21.131459850680457,7368.745256687808,1,5.41917786402019,394372.332543766
2299.714054381204,5,3,15.146545282021462,8443.440344367833,2,3.886602240804141,684332.6963555947
980.1704821818795,2,2,16.264756701151555,9574.049957537925,3,2.7303212662128273,463618.1839786828
1180.2173320578302,5,2,35.63106665492564,5201.698206797376,1,3.785225941797408,465394.6907471764
1176.0839896867355,1,2,40.8389733252818,8266.383863648382,0,9.774138455292114,351090.7017700053
2877.472966771403,3,2,9.080698387830132,4127.42760505695,0,4.7000207529536375,660703.2273238914
3187.3436136493547,2,2,18.54705040788826,9922.658430349187,1,5.002414991725022,706940.0589632101
2666.780048310911,4,3,45.097009837457506,2206.156790114809,1,6.18890490956026,541425.9522802864
3878.952155118534,2,3,40.33467598473696,6828.230452008967,1,9.85006691572804,829200.8493660678
1999.585854475853,4,1,49.24292013812379,7276.047853210617,2,3.174411487921867,441405.2964370159
1714.2786761019543,2,3,37.712412984104034,7504.364456593031,0,7.131538994791905,456686.9699583817
3579.517210206273,5,3,19.659760051396113,2963.100630312712,2,7.443862241875517,779699.6809456917
1515.5066832622483,5,2,29.531891699731887,9508.238267785044,2,6.465919751137593,573158.3598379248
3882.312126209956,5,3,33.050712712366014,3449.466232400662,3,1.7972050567297968,924797.5860777415
838.8943190074123,1,2,3.9227908158561977,6982.027225918729,0,7.091850482448188,308188.6917506611
3903.612245464445,4,1,27.224847955193255,3781.4086329846796,0,1.5768523993255794,679139.5650908765
938.1117182418436,5,1,35.46604142363048,4457.731336170167,1,6.365283845949072,364944.06321295927
3651.6579638338276,1,3,8.366065200053018,6371.668333824995,1,7.656230594995684,808799.2902860843
2488.6435490761596,4,1,39.031585871277855,5337.547348516611,3,2.898729015579554,599035.4445197971
3977.4873475817612,2,3,29.18863902570558,3281.80480781205,2,8.574598067884967,796620.8367416811
1036.1490071532764,1,1,47.61108928487973,3367.491219366786,1,1.2731842497970383,235209.04100461348
2572.3337100842264,3,2,2.121114910344585,5345.158305302397,1,8.594315772924755,696406.5091366228
3901.7681139811166,1,2,13.26630687777335,8058.263826204005,0,5.142961455784886,867051.5935148272
2473.913101344476,1,2,30.077693964991205,9183.717174782309,0,2.9582914593848004,469807.7678005219
2814.07564203284,4,2,14.827995610296535,2673.021298075063,1,2.204003304945712,631758.6126382388
3026.395804750775,2,3,35.721208203562114,5144.831260475208,0,9.579764508241354,677554.5291485039
2254.5314072568744,3,1,37.95026412609655,2801.964509783013,3,1.6539902882304105,457669.97414478345
2808.185856269003,5,3,5.125798203323723,2132.739845060783,1,2.791840779423331,787821.3659697925
2669.8057981539205,5,2,25.692723210338386,7293.749461151653,0,4.1304011268974135,640904.4295369781
3683.7056335711645,1,3,25.444527779552793,6819.595535732702,3,6.582113640650084,795708.6786867824
945.4284170926652,4,1,18.464038510777055,3304.1529105190893,0,5.903209767484886,390244.8683270755
1699.082206695137,4,3,46.646243128483604,3870.502664744513,0,2.1307914317108256,406364.5891132079
3841.316749044988,5,1,41.37531599366106,2189.662029156147,0,3.6075518536439315,656052.6075389864
3648.8441084509323,3,3,34.86046909548184,8679.57764555523,1,3.1487659397742167,773712.5578852729
2258.1016089142813,2,1,35.716331786749876,9797.524768388412,2,2.9218856904130726,606339.2816959439
2784.4243129649176,3,1,23.085807190655956,3083.6762943575263,0,4.7002990283198836,583985.5343093436
1687.6197855396244,2,2,46.049726054828795,3851.801710122385,3,7.336283073324912,393921.2331161855
1401.9877111160363,5,1,34.729771362664266,8947.276191575473,1,2.9570763899551236,516380.3682827434
2283.834895807943,2,2,36.44905308279082,9411.710383649479,1,4.300109917326832,548756.0368275862
1930.727129683369,4,2,43.08454518936726,5357.019062454483,3,4.5182568415704605,494093.4132236571
2667.6995579227905,1,2,13.70357946710955,2404.979778152593,0,9.788108764918691,603210.9208434843
1048.7508382879514,1,3,40.35354519333515,2315.1346695425555,2,9.59199721191162,371254.37859244546
3918.063384531733,5,3,9.762030147824602,6591.598928552084,0,8.201238244768684,1039193.3044801023
3955.874382334729,4,3,17.26709761224439,5143.160871145432,3,3.1749302873726664,922515.0276569094
3034.1174848631845,3,3,16.780522713492136,2229.219420621236,1,1.6123358268250272,724902.4489622482
2515.5083723011853,4,1,48.926273419457026,6666.019138500455,2,3.852137239485623,555096.2766393037
1790.4883721162487,1,1,42.82686118739634,2090.4202927121796,1,3.4011509449044777,314536.085795815
3404.1440630622355,1,3,35.058493079512985,8298.975665194183,3,5.553332201317545,749377.6084397951
2991.139752172414,4,1,36.35283808076951,4451.462581626973,0,7.999551190610138,660836.1641966234
1320.3742059036522,4,1,28.103639720128555,2322.0640240738567,2,8.724906449909723,369768.38686734805
3714.966990380296,1,2,47.35453335542596,6706.817767865226,1,8.603776768694576,723858.3168731169
3432.119177354141,3,2,24.812937644118076,5181.475315464438,1,4.237080051007609,758158.034810524
3839.359722534157,5,2,19.025885493494727,9790.403306857195,1,7.185109091146146,929701.4356683407
3122.302426842752,5,2,8.15176684657955,6353.589300029617,0,3.8155077777179804,789869.6548913534
2762.928626994528,4,1,39.3102826130529,4201.913448296066,2,1.5481498891166443,615126.8492584894
2138.3777161299804,5,3,36.72219660377957,7675.510917071798,0,7.314087390426481,580287.3773712855
3784.7311467328423,1,1,19.217751926206745,4171.936020341691,0,1.0884479731280905,685740.7368941279
3571.404446401307,1,1,1.259670697961468,9233.946331260522,0,4.682643287126397,723996.4354128165
944.6997443398061,4,1,41.949866385900535,4997.775764059012,3,3.9644134237186814,441843.80559760815
884.3743183912064,4,2,0.5708991727036816,6398.948502209641,3,7.240397846669672,472378.34189968306
2004.6827740097588,4,2,35.18498898145255,2404.5848305938307,3,7.89620925484341,522616.6799289716
3393.7706585018655,3,2,48.512855486302854,5408.969903617846,2,3.7368517237415544,648374.2413849373
3959.2836138078223,5,3,21.883066407410173,8658.90831728796,0,8.304643130003683,1070021.6031956398
1281.3340515312902,4,1,11.748670249797637,8445.190442906736,0,3.645250844544404,412714.5242707429
2701.218289126832,2,3,35.243550502169086,3794.54847082821,3,5.016937239879051,591283.4169920603
2018.850741219269,2,2,40.85640710077926,3808.632568084501,0,7.543166743127205,487708.79819211585
3903.72607300673,1,3,27.321515803892364,8538.442497705895,0,7.236282063023097,847492.362922613
3494.780554034268,5,1,48.35176376280731,9443.187361354605,1,9.8863162508098,844273.6132079047
3482.651855075641,4,1,2.5834360828980554,2762.8873701840284,0,3.026449217943387,845372.4512755704
2299.818111343905,2,2,25.239779915226407,5600.469115409802,1,6.960861221856241,590610.0369075479
2127.422407480529,5,2,35.9226973661275,4699.6342317138315,0,6.487137174481997,503898.4545810392
1674.90263017826,1,3,43.13202355745895,8965.507643659515,2,9.235886090410268,472958.59804437857
980.4015892829668,3,2,8.962780595389502,2668.19931744015,3,2.4072592748038755,403244.5853757811
3567.11160401617,5,2,40.00017408818407,3689.0075404642994,1,7.766183472282397,874198.6872674035
3401.2832292162484,5,1,27.635353785927265,8019.746700691955,3,6.114417546418915,740801.057628382
3999.0965545156178,3,2,19.82768409949816,2410.350791849725,1,3.4719928280911487,861801.4122985607
3989.237878636497,5,2,6.585751428954678,5940.283045714314,1,5.269914227324567,919962.2990086521
2577.381457928408,1,1,43.26478794544562,5536.856277437761,1,4.00398937362818,562357.6792023625
3260.7597285776337,1,1,7.863660408985767,4675.209431909989,2,6.213820625096148,701108.1000814575
3823.25033562377,3,3,15.489392960454962,5156.57852255139,0,9.001005497331994,801957.945628513
3518.871650167717,4,2,14.502276598121844,6239.5246954418635,1,6.123744859709818,849383.8045519481
1591.5139255782324,2,1,43.57070170954272,3290.9388671070647,2,6.685501764939256,425644.13426869747
2241.741232992299,4,3,33.6351497104449,6575.967026268742,1,5.668730624032385,646697.0571977905
1213.310128484784,5,3,39.834069859568615,8443.45863439989,0,1.4604895580092832,438400.1819186939
3852.9632872279117,2,2,12.523394939624948,8081.287438321272,1,3.0957270118848483,799198.1114815815
2739.758830242816,3,2,31.243704980349946,3231.1992375501895,2,5.428015564888745,539989.1350244762
1531.6569776110807,3,3,28.587299157187434,3193.9957579317916,0,3.792117553702343,469443.15708208724
2949.4421900987413,2,1,41.64151883941356,4145.394941959306,2,2.635872379850748,609961.0762770302
2778.0103694652666,1,3,45.304353024063026,4888.597810728297,0,5.537195577265945,519375.6737220787
1946.1206977050897,2,2,0.6078385738693404,5267.644651267861,0,3.905288141030653,505976.63106102543
1163.384295038813,5,1,33.700995952939635,7437.577734666762,3,3.3229687885607326,419758.3330418419
2949.0342258969586,1,1,2.5917899559864512,2453.443457326683,3,5.175868756963427,578436.1107315341
2464.9846428921383,3,3,27.442933253867796,2277.381633808531,3,2.1995583227395583,542749.3180476116
3271.4188535540457,2,2,14.38163645218391,5135.284503551273,0,9.349711597678667,673359.4403123275
2464.5232035583786,4,3,15.33882997610706,7577.3095371038435,1,8.809318881273152,673196.5597645501
3526.9808010193283,4,3,17.64792517261783,3547.482743651861,2,7.368585271664818,774134.1486860282
2566.1018840783536,5,3,31.064622452480506,7132.035850050013,2,1.955924448296106,587535.7724054353
2595.0015089132357,4,1,16.70249828343846,4078.625103522396,2,7.982895290227237,752675.4687849426
3605.2915285067043,2,1,36.63495252951402,9088.688870508131,3,8.271615952981172,847395.8292384263
2091.1451718796707,2,2,20.226369278693486,9165.519554132932,0,7.9098815594290395,535472.6694870389
1228.8487310420503,4,2,3.4176600154979306,4378.297634250612,3,2.0256929840731703,485024.50072086416
892.1045642026847,2,3,39.187992124205365,3839.950031705924,1,6.795171613609883,343688.3132581654
3216.439218155581,5,3,14.2879162296353,5290.43177652985,0,8.508923161744587,853893.2765767619
2784.9905643310867,1,3,21.638343979963132,3924.2526814411895,2,6.1961806109770095,588765.0752260297
3053.0552579175155,5,2,34.27219416109508,7379.070746333629,3,6.8176663770528005,811898.2789131588
1481.4853168285144,5,1,16.6228078574356,8608.517476386285,3,5.1252713148367555,518293.44793710584
1236.388721877663,2,1,2.8292828073357814,7384.737047289736,1,5.758365878956473,380645.822326227
846.5429301372221,1,3,18.69605235064068,8594.803577994797,1,1.309391725165527,393291.15719080245
1921.8801881811103,2,3,47.22242913471517,5175.937297659793,3,6.750667197759562,558887.8001292534
2687.736597934826,3,3,32.08671986492791,3250.5357656708866,1,1.7330249160204327,724552.9808737134
2055.1809443191432,2,3,33.57395743336035,7903.607579180737,2,4.91513134906201,489754.6960637575
2199.919750475933,2,2,31.614107681881993,4883.796041132431,1,3.6338958790066704,548713.1712680231
3693.307822379995,2,1,9.949606947971839,7370.16660183306,1,5.908851551905418,781852.8210492365
1914.4174944745612,1,3,20.916693205114008,4165.1515358541255,3,2.2007470197088637,532152.4237442433
2444.7663653113946,2,2,37.54698991816591,2649.8370784533813,3,7.224790617759863,480718.8212721478
3307.6896407716577,1,3,5.068644877657958,9940.654363902107,0,8.155103832356232,728059.7303763069
2068.9369034280644,4,3,13.892638804485614,3249.6120634447943,0,2.4701900476884084,513608.5876198042
2790.677440729195,3,1,13.815955423292682,9907.367951707849,3,1.9388177861669393,708685.6759941112
3559.5638679895847,1,3,21.6009463797253,9818.239460531579,1,2.3096393450862323,743409.2154428161
3838.4659957044546,4,1,49.01843704710925,8350.544831264317,1,8.894148057086515,843661.9310551963
1270.6351389729214,1,1,3.375127334191097,7275.38369665598,0,5.753703355807206,471712.1008360476
3765.080400516782,1,1,25.935049719029752,6622.456402008677,0,5.2053489640675235,770122.14654215
2374.772137854522,3,2,8.968234100610523,8928.812363022676,0,1.9604063719211884,708308.8899498332
1626.3820425566669,5,2,48.53382727048721,4315.516172955904,2,6.846004060812656,495066.1653489151
2269.2344199624363,5,1,5.66517523637321,5741.449699879016,2,8.811996327055809,604684.4556386799
3936.1042409135266,1,3,20.180050118079564,6955.119754932015,0,8.453672823911077,895043.9232466624
2376.3779007771827,2,1,36.89424924173031,5289.523806955929,1,6.634492380827211,503478.07482651225
1852.0051529200264,4,3,35.227721401372264,5419.891632722143,0,1.6775084498650625,540452.7136960847
2826.8827338135225,2,1,21.136431844696613,4642.277340016675,2,2.011573244584117,691926.8968334778
1568.4659800902177,2,3,17.326208397635913,6513.854533476288,1,1.443780883988422,490809.33050948585
1042.7626499477246,1,2,19.88061892764353,8804.596224120927,2,3.3173129484322237,316477.7459620096
1212.4151101140774,1,3,13.213813157931964,3612.2270240505027,1,2.2209532044433997,331751.0681384801
1209.7466846648717,1,1,10.26664693533999,9475.464310027532,2,3.3404323622719048,493522.7370849424
1286.0886192393418,1,2,24.1519848779445,7512.701229985837,1,4.465522501470655,393607.8136550831
1244.2469524781125,5,3,13.426687803380366,8586.185701440241,1,9.48684505664022,552058.426309668
